gene	metabolite
YPR140W	cardiolipin (1-16:0, 2-16:1, 3-16:1, 4-16:1)
YPR140W	cardiolipin (1-16:0, 2-16:1, 3-18:1, 4-16:1)
YPR140W	cardiolipin (1-16:0, 2-16:1, 3-16:1, 4-18:1)
YPR140W	cardiolipin (1-16:1, 2-16:1, 3-16:0, 4-16:1)
YPR140W	cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-16:1)
YPR140W	cardiolipin (1-16:1, 2-16:1, 3-18:0, 4-16:1)
YPR140W	cardiolipin (1-16:1, 2-16:1, 3-18:1, 4-16:1)
YPR140W	cardiolipin (1-16:1, 2-16:1, 3-16:0, 4-18:1)
YPR140W	cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-18:1)
YPR140W	cardiolipin (1-18:0, 2-16:1, 3-16:1, 4-16:1)
YPR140W	cardiolipin (1-18:0, 2-16:1, 3-18:1, 4-16:1)
YPR140W	cardiolipin (1-18:0, 2-16:1, 3-16:1, 4-18:1)
YPR140W	cardiolipin (1-18:1, 2-16:1, 3-16:0, 4-16:1)
YPR140W	cardiolipin (1-18:1, 2-16:1, 3-16:1, 4-16:1)
YPR140W	cardiolipin (1-18:1, 2-16:1, 3-18:0, 4-16:1)
YPR140W	cardiolipin (1-18:1, 2-16:1, 3-18:1, 4-16:1)
YPR140W	cardiolipin (1-18:1, 2-16:1, 3-16:0, 4-18:1)
YPR140W	cardiolipin (1-18:1, 2-16:1, 3-16:1, 4-18:1)
YPR140W	cardiolipin (1-16:0, 2-18:1, 3-16:1, 4-16:1)
YPR140W	cardiolipin (1-16:0, 2-18:1, 3-18:1, 4-16:1)
YPR140W	cardiolipin (1-16:0, 2-18:1, 3-16:1, 4-18:1)
YPR140W	cardiolipin (1-16:1, 2-18:1, 3-16:0, 4-16:1)
YPR140W	cardiolipin (1-16:1, 2-18:1, 3-16:1, 4-16:1)
YPR140W	cardiolipin (1-16:1, 2-18:1, 3-18:0, 4-16:1)
YPR140W	cardiolipin (1-16:1, 2-18:1, 3-18:1, 4-16:1)
YPR140W	cardiolipin (1-16:1, 2-18:1, 3-16:0, 4-18:1)
YPR140W	cardiolipin (1-16:1, 2-18:1, 3-16:1, 4-18:1)
YPR140W	monolysocardiolipin (2-16:1, 3-16:0, 4-16:1)
YPR140W	monolysocardiolipin (2-16:1, 3-16:1, 4-16:1)
YPR140W	monolysocardiolipin (2-16:1, 3-18:0, 4-16:1)
YPR140W	monolysocardiolipin (2-16:1, 3-18:1, 4-16:1)
YPR140W	monolysocardiolipin (2-16:1, 3-16:0, 4-18:1)
YPR140W	monolysocardiolipin (2-16:1, 3-16:1, 4-18:1)
YPR140W	monolysocardiolipin (2-18:1, 3-16:0, 4-16:1)
YPR140W	monolysocardiolipin (2-18:1, 3-16:1, 4-16:1)
YPR140W	monolysocardiolipin (2-18:1, 3-18:0, 4-16:1)
YPR140W	monolysocardiolipin (2-18:1, 3-18:1, 4-16:1)
YPR140W	monolysocardiolipin (2-18:1, 3-16:0, 4-18:1)
YPR140W	monolysocardiolipin (2-18:1, 3-16:1, 4-18:1)
YPR140W	monolysocardiolipin (1-16:0, 2-16:1, 4-16:1)
YPR140W	monolysocardiolipin (1-16:0, 2-16:1, 4-18:1)
YPR140W	monolysocardiolipin (1-16:1, 2-16:1, 4-16:1)
YPR140W	monolysocardiolipin (1-16:1, 2-16:1, 4-18:1)
YPR140W	monolysocardiolipin (1-18:0, 2-16:1, 4-16:1)
YPR140W	monolysocardiolipin (1-18:0, 2-16:1, 4-18:1)
YPR140W	monolysocardiolipin (1-18:1, 2-16:1, 4-16:1)
YPR140W	monolysocardiolipin (1-18:1, 2-16:1, 4-18:1)
YPR140W	monolysocardiolipin (1-16:0, 2-18:1, 4-16:1)
YPR140W	monolysocardiolipin (1-16:0, 2-18:1, 4-18:1)
YPR140W	monolysocardiolipin (1-16:1, 2-18:1, 4-16:1)
YPR140W	monolysocardiolipin (1-16:1, 2-18:1, 4-18:1)
YPR140W	phosphatidylcholine (1-16:0, 2-16:1)
YPR140W	phosphatidylcholine (1-16:1, 2-16:1)
YPR140W	phosphatidylcholine (1-18:0, 2-16:1)
YPR140W	phosphatidylcholine (1-18:1, 2-16:1)
YPR140W	phosphatidylcholine (1-16:0, 2-18:1)
YPR140W	phosphatidylcholine (1-16:1, 2-18:1)
YPR140W	phosphatidylcholine (1-18:0, 2-18:1)
YPR140W	phosphatidylcholine (1-18:1, 2-18:1)
YPR140W	1-acylglycerophosphocholine (16:0)
YPR140W	1-acylglycerophosphocholine (16:1)
YPR140W	1-acylglycerophosphocholine (18:0)
YPR140W	1-acylglycerophosphocholine (18:1)
YPR140W	cardiolipin (1-18:1, 2-18:1, 3-16:0, 4-16:1)
YPR140W	cardiolipin (1-18:1, 2-18:1, 3-16:1, 4-16:1)
YPR140W	cardiolipin (1-18:1, 2-18:1, 3-18:0, 4-16:1)
YPR140W	cardiolipin (1-18:1, 2-18:1, 3-18:1, 4-16:1)
YPR140W	cardiolipin (1-18:1, 2-18:1, 3-16:0, 4-18:1)
YPR140W	cardiolipin (1-18:1, 2-18:1, 3-16:1, 4-18:1)
YPR140W	cardiolipin (1-16:0, 2-16:1, 3-18:1, 4-18:1)
YPR140W	cardiolipin (1-16:1, 2-16:1, 3-18:1, 4-18:1)
YPR140W	cardiolipin (1-18:0, 2-16:1, 3-18:1, 4-18:1)
YPR140W	cardiolipin (1-18:1, 2-16:1, 3-18:1, 4-18:1)
YPR140W	cardiolipin (1-16:0, 2-18:1, 3-18:1, 4-18:1)
YPR140W	cardiolipin (1-16:1, 2-18:1, 3-18:1, 4-18:1)
YPR145W	H+
YPR145W	H2O
YPR145W	ATP
YPR145W	AMP
YPR145W	diphosphate
YPR145W	L-glutamate
YPR145W	L-aspartate
YPR145W	L-glutamine
YPR145W	L-asparagine
YPR156C	H+
YPR156C	spermine
YPR159W	H+
YPR159W	UDP-D-glucose
YPR159W	UDP
YPR159W	(1->6)-beta-D-glucan
YPR160W	phosphate
YPR160W	D-glucose 1-phosphate
YPR160W	glycogen
YPR167C	H+
YPR167C	TRX1
YPR167C	TRX1 disulphide
YPR167C	sulphite
YPR167C	3'-phospho-5'-adenylyl sulfate
YPR167C	adenosine 3',5'-bismonophosphate
YPR183W	dolichyl D-mannosyl phosphate
YPR183W	dolichyl phosphate
YPR183W	GDP
YPR183W	GDP-alpha-D-mannose
YPR184W	H2O
YPR184W	D-glucose
YPR184W	glycogen
YPR191W	ferricytochrome c
YPR191W	ferrocytochrome c
YPR191W	H+
YPR191W	ubiquinol-6
YPR191W	ubiquinone-6
YPR192W	H2O
YHR215W	H2O
YHR215W	phosphate
YHR215W	FMN
YHR215W	riboflavin
YMR058W	iron(2+)
YDR538W	H+
YDR538W	carbon dioxide
YDR538W	2-hexaprenyl-6-methoxyphenol
YDR538W	3-hexaprenyl-4-hydroxy-5-methoxybenzoic acid
YDR539W	H+
YDR539W	carbon dioxide
YDR539W	2-hexaprenyl-6-methoxyphenol
YDR539W	3-hexaprenyl-4-hydroxy-5-methoxybenzoic acid
YJR024C	H2O
YJR024C	5-(methylsulfanyl)-2,3-dioxopentyl phosphate
YJR024C	S-methyl-5-thio-D-ribulose 1-phosphate
YPR118W	S-methyl-5-thio-alpha-D-ribose 1-phosphate
YPR118W	S-methyl-5-thio-D-ribulose 1-phosphate
YAR069W-A	H+
YAR069W-A	carbon dioxide
YAR069W-A	coenzyme A
YAR069W-A	L-alanine
YAR069W-A	8-amino-7-oxononanoate
YAR069W-A	pimeloyl-CoA
YHR214W-F	H+
YHR214W-F	carbon dioxide
YHR214W-F	coenzyme A
YHR214W-F	L-alanine
YHR214W-F	8-amino-7-oxononanoate
YHR214W-F	pimeloyl-CoA
YDL040C	acetyl-CoA
YDL040C	coenzyme A
YDL040C	L-serine
YDL040C	O-acetyl-L-serine
YGR147C	acetyl-CoA
YGR147C	coenzyme A
YGR147C	L-serine
YGR147C	O-acetyl-L-serine
YHR013C	acetyl-CoA
YHR013C	coenzyme A
YHR013C	L-serine
YHR013C	O-acetyl-L-serine
YFL058W	H+
YFL058W	phosphate
YFL058W	5'-phosphoribosyl-5-aminoimidazole
YFL058W	glycolaldehyde
YFL058W	4-amino-5-hydroxymethyl-2-methylpyrimidine
YDR071C	H+
YDR071C	acetyl-CoA
YDR071C	coenzyme A
YDR071C	spermine
YDR071C	N(1)-acetylspermine
YFR055W	H2O
YFR055W	ammonium
YFR055W	L-cystathionine
YFR055W	pyruvate
YFR055W	L-homocysteine
YDL166C	ADP
YDL166C	ATP
YDL166C	AMP
YDL166C	dADP
YDL166C	dAMP
YDR020C	H+
YDR020C	ADP
YDR020C	ATP
YDR020C	GTP
YDR020C	uridine
YDR020C	GDP
YDR020C	UMP
YCL005W-A	H+
YCL005W-A	H2O
YCL005W-A	ADP
YCL005W-A	ATP
YCL005W-A	phosphate
YJL180C	H+
YJL180C	H2O
YJL180C	ADP
YJL180C	ATP
YJL180C	phosphate
YLR393W	H+
YLR393W	H2O
YLR393W	ADP
YLR393W	ATP
YLR393W	phosphate
YNL315C	H+
YNL315C	H2O
YNL315C	ADP
YNL315C	ATP
YNL315C	phosphate
YOL077W-A	H+
YOL077W-A	H2O
YOL077W-A	ADP
YOL077W-A	ATP
YOL077W-A	phosphate
YJR069C	H+
YJR069C	H2O
YJR069C	diphosphate
YJR069C	dUMP
YJR069C	dUTP
YJR069C	dATP
YJR069C	dGMP
YJR069C	dGTP
YJR069C	dAMP
YJR069C	dTMP
YJR069C	dTTP
YJR069C	ribonucleoside 5'-triphosphate
YJR069C	ribonucleoside 5'-phosphate
YJR069C	2'-deoxyribonucleoside 5'-triphosphate
YJR069C	2'-deoxyribonucleoside 5'-phosphate
YLL058W	H+
YLL058W	H2O
YLL058W	2-oxobutanoate
YLL058W	ammonium
YLL058W	L-cystathionine
YLL058W	L-cysteine
YLL058W	O-succinyl-L-homoserine
YLL058W	succinate
YLL058W	L-homocysteine
YLL058W	hydrogen sulfide
YML082W	H+
YML082W	H2O
YML082W	2-oxobutanoate
YML082W	ammonium
YML082W	L-cystathionine
YML082W	L-cysteine
YML082W	O-succinyl-L-homoserine
YML082W	succinate
YML082W	L-homocysteine
YML082W	hydrogen sulfide
YLR345W	H+
YLR345W	H2O
YLR345W	ADP
YLR345W	ATP
YLR345W	phosphate
YLR345W	D-fructose 6-phosphate
YLR345W	beta-D-fructose 2,6-bisphosphate
YLR345W	beta-D-Fructose 6-phosphate
YLR446W	H+
YLR446W	ADP
YLR446W	ATP
YLR446W	D-fructose 6-phosphate
YLR446W	D-glucose 6-phosphate
YLR446W	D-glucose
YLR446W	D-fructose
YLR446W	D-mannose
YLR446W	alpha-D-glucosamine 6-phosphate
YLR446W	D-mannose 6-phosphate
YLR446W	beta-D-Fructose 6-phosphate
YLR446W	beta-D-Glucose
YLR446W	beta-D-Glucose 6-phosphate
YLR446W	alpha-D-Glucose
YLR446W	alpha-D-Glucose 6-phosphate
YLR446W	D-Glucosamine
YLR446W	beta-D-Fructose
YMR084W	L-glutamate
YMR084W	L-glutamine
YMR084W	D-fructose 6-phosphate
YMR084W	alpha-D-glucosamine 6-phosphate
YMR110C	H+
YMR110C	H2O
YMR110C	NAD
YMR110C	NADH
YMR110C	acetate
YMR110C	NADP(+)
YMR110C	NADPH
YMR110C	acetaldehyde
YMR110C	indol-3-ylacetaldehyde
YMR110C	gamma-aminobutyrate
YMR110C	D-glyceraldehyde
YMR110C	indole-3-acetate
YMR110C	4-aminobutanal
YMR110C	beta-alanine
YMR110C	3-aminopropanal
YMR110C	D-Glycerate
YMR110C	2-Propynal
YMR110C	Propynoate
YMR110C	D-Glucuronolactone
YMR110C	D-Glucarate
YMR110C	4-Trimethylammoniobutanal
YMR110C	4-Trimethylammoniobutanoate
YMR110C	(S)-Methylmalonate semialdehyde
YMR110C	Methylmalonate
YMR110C	Imidazole-4-acetaldehyde
YMR110C	Imidazole-4-acetate
YMR110C	3alpha,7alpha-Dihydroxy-5beta-cholestan-26-al
YMR110C	3alpha,7alpha-Dihydroxy-5beta-cholestanate
YMR110C	5-Hydroxyindoleacetaldehyde
YMR110C	5-Hydroxyindoleacetate
YMR110C	N4-Acetylaminobutanal
YMR110C	4-Acetamidobutanoate
YMR110C	trans-3-Chloroallyl aldehyde
YMR110C	trans-3-Chloroacrylic acid
YMR110C	cis-3-Chloroallyl aldehyde
YMR110C	cis-3-Chloroacrylic acid
YMR110C	Chloroacetaldehyde
YMR110C	Chloroacetic acid
YMR110C	Perillyl aldehyde
YMR110C	Perillic acid
YMR110C	2-trans,6-trans-Farnesal
YMR110C	Farnesoic acid
YNL229C	H2O
YNL229C	hydrogen peroxide
YNL229C	glutathione
YNL229C	glutathione disulfide
YNR027W	H+
YNR027W	ADP
YNR027W	ATP
YNR027W	pyridoxal
YNR027W	pyridoxal 5'-phosphate
YOL092W	H+
YOL092W	L-histidine
YOL092W	L-arginine
YOL092W	L-lysine
YMR323W	H2O
YMR323W	phosphoenolpyruvate
YMR323W	2-phospho-D-glyceric acid
YOR393W	H2O
YOR393W	phosphoenolpyruvate
YOR393W	2-phospho-D-glyceric acid
YPL281C	H2O
YPL281C	phosphoenolpyruvate
YPL281C	2-phospho-D-glyceric acid
YBR241C	D-galactose
YBR241C	D-glucose
YBR241C	D-fructose
YGL104C	D-galactose
YGL104C	D-glucose
YGL104C	D-fructose
YCL047C	H+
YCL047C	ATP
YCL047C	NAD
YCL047C	diphosphate
YCL047C	NMN
YER141W	H2O
YER141W	oxygen
YER141W	NAD
YER141W	NADH
YER141W	heme a
YER141W	heme o
YHL012W	H+
YHL012W	diphosphate
YHL012W	UTP
YHL012W	D-glucose 1-phosphate
YHL012W	UDP-D-glucose
YFL060C	H+
YFL060C	H2O
YFL060C	phosphate
YFL060C	ammonium
YFL060C	L-glutamate
YFL060C	L-glutamine
YFL060C	pyridoxal 5'-phosphate
YFL060C	glyceraldehyde 3-phosphate
YFL060C	aldehydo-D-ribose 5-phosphate
YDR231C	ferricytochrome c
YDR231C	ferrocytochrome c
YDR231C	H+
YDR231C	H2O
YDR231C	oxygen
YGR062C	ferricytochrome c
YGR062C	ferrocytochrome c
YGR062C	H+
YGR062C	H2O
YGR062C	oxygen
YHR116W	ferricytochrome c
YHR116W	ferrocytochrome c
YHR116W	H+
YHR116W	H2O
YHR116W	oxygen
YJL003W	ferricytochrome c
YJL003W	ferrocytochrome c
YJL003W	H+
YJL003W	H2O
YJL003W	oxygen
YLL018C-A	ferricytochrome c
YLL018C-A	ferrocytochrome c
YLL018C-A	H+
YLL018C-A	H2O
YLL018C-A	oxygen
YPL132W	ferricytochrome c
YPL132W	ferrocytochrome c
YPL132W	H+
YPL132W	H2O
YPL132W	oxygen
YDR387C	D-glucose
YCR068W	H+
YCR068W	H2O
YCR068W	palmitate
YCR068W	palmitoleate
YCR068W	diglyceride (1-16:0, 2-16:1)
YCR068W	triglyceride (1-16:0, 2-16:1, 3-16:0)
YCR068W	diglyceride (1-16:1, 2-16:1)
YCR068W	1-monoglyceride (16:1)
YAL035W	H+
YAL035W	H2O
YAL035W	phosphate
YAL035W	GTP
YAL035W	GDP
YLL001W	H+
YLL001W	H2O
YLL001W	phosphate
YLL001W	GTP
YLL001W	GDP
YNL036W	H+
YNL036W	H2O
YNL036W	carbon dioxide
YNL036W	bicarbonate
YMR306W	H+
YMR306W	UDP-D-glucose
YMR306W	UDP
YMR306W	(1->3)-beta-D-glucan
YFL054C	glycerol
YDR105C	H+
YDR105C	L-serine
YDR456W	H+
YDR456W	potassium
YDR456W	sodium
YBR001C	H2O
YBR001C	trehalose
YBR001C	D-glucose
YDL024C	H2O
YDL024C	phosphate
YDL024C	FMN
YDL024C	riboflavin
YDL024C	thiamine
YDL024C	TMP
YDL246C	H+
YDL246C	NAD
YDL246C	NADH
YDL246C	D-fructose
YDL246C	D-glucitol
YDL246C	L-sorbose
YDL246C	L-iditol
YDR242W	H2O
YDR242W	ammonium
YDR242W	indole-3-acetate
YDR242W	phenylacetic acid
YDR242W	4-guanidinobutanamide
YDR242W	4-guanidinobutanoic acid
YDR242W	2-Phenylacetamide
YDR242W	(Indol-3-yl)acetamide
YDR242W	Monocarboxylic acid amide
YDR242W	Carboxylate
YDR242W	Acrylic acid
YDR242W	Acrylamide
YDR242W	Benzamide
YDR242W	Benzoate
YDR441C	AMP
YDR441C	diphosphate
YDR441C	PRPP
YDR441C	adenine
YJL200C	H2O
YJL200C	citrate
YJL200C	isocitrate
YJL200C	but-1-ene-1,2,4-tricarboxylic acid
YJL200C	homoisocitrate
YOR283W	3-phosphonato-D-glycerate(3-)
YOR283W	2-phospho-D-glyceric acid
YGR043C	D-erythrose 4-phosphate
YGR043C	D-fructose 6-phosphate
YGR043C	glyceraldehyde 3-phosphate
YGR043C	sedoheptulose 7-phosphate
YLR164W	ubiquinol-6
YLR164W	ubiquinone-6
YLR164W	succinate
YLR164W	fumarate
YNL334C	H+
YNL334C	H2O
YNL334C	phosphate
YNL334C	ammonium
YNL334C	L-glutamate
YNL334C	L-glutamine
YNL334C	pyridoxal 5'-phosphate
YNL334C	glyceraldehyde 3-phosphate
YNL334C	aldehydo-D-ribose 5-phosphate
YAL039C	ferroheme b
YAL039C	Cytochrome c
YAL039C	Apocytochrome c
YKL087C	ferroheme b
YKL087C	Cytochrome c
YKL087C	Apocytochrome c
YAL061W	H+
YAL061W	NAD
YAL061W	NADH
YAL061W	(R)-acetoin
YAL061W	diacetyl
YBL080C	H+
YBL080C	H2O
YBL080C	ADP
YBL080C	ATP
YBL080C	phosphate
YBL080C	L-glutamate
YBL080C	L-glutamine
YBL080C	Gln-tRNA(Gln)
YBL080C	L-glutamyl-tRNA(Gln)
YBL091C	H2O
YBL091C	L-alanine
YBL091C	L-methionine
YBL091C	Met-Ala
YLR244C	H2O
YLR244C	L-alanine
YLR244C	L-methionine
YLR244C	Met-Ala
YBR022W	H2O
YBR022W	phosphate
YBR022W	ADP-ribose
YBR022W	ADP-D-ribose 1''-phosphate
YMR087W	H2O
YMR087W	phosphate
YMR087W	ADP-ribose
YMR087W	ADP-D-ribose 1''-phosphate
YBR046C	H+
YBR046C	NADP(+)
YBR046C	NADPH
YBR046C	quinone
YBR046C	1,4-benzosemiquinone
YBR070C	H+
YBR070C	UDP
YBR070C	UDP-N-acetyl-alpha-D-glucosamine
YBR070C	N-Acetyl-D-glucosaminyldiphosphodolichol
YBR070C	N,N'-Chitobiosyldiphosphodolichol
YGL047W	H+
YGL047W	UDP
YGL047W	UDP-N-acetyl-alpha-D-glucosamine
YGL047W	N-Acetyl-D-glucosaminyldiphosphodolichol
YGL047W	N,N'-Chitobiosyldiphosphodolichol
YBR111C	H+
YBR111C	H2O
YBR111C	AMP
YBR111C	ADP-ribose
YBR111C	D-ribofuranose 5-phosphate
YBR147W	L-histidine
YBR147W	L-arginine
YBR147W	L-lysine
YDR352W	L-histidine
YDR352W	L-arginine
YDR352W	L-lysine
YBR222C	ATP
YBR222C	AMP
YBR222C	coenzyme A
YBR222C	diphosphate
YBR222C	Oxalate
YBR222C	Oxalyl-CoA
YBR229C	H2O
YBR229C	D-glucose
YBR229C	G00171
YBR229C	G00010
YBR229C	G00011
YBR235W	potassium
YBR235W	sodium
YBR235W	chloride
YBR243C	dolichyl phosphate
YBR243C	UDP-N-acetyl-alpha-D-glucosamine
YBR243C	UMP
YBR243C	N-Acetyl-D-glucosaminyldiphosphodolichol
YBR281C	H2O
YBR281C	L-glutamate
YBR281C	glutathione
YBR281C	L-cysteinylglycine
YNL191W	H2O
YNL191W	L-glutamate
YNL191W	glutathione
YNL191W	L-cysteinylglycine
YBR295W	H+
YBR295W	H2O
YBR295W	ADP
YBR295W	ATP
YBR295W	phosphate
YBR295W	cadmium(2+)
YCL017C	L-cysteine
YCL017C	L-alanine
YCL017C	(sulfur carrier)-H
YCL017C	(sulfur carrier)-SH
YCR011C	cholesterol
YCR107W	H+
YCR107W	NAD
YCR107W	NADH
YCR107W	3-chlorobenzyl alcohol
YCR107W	3-chlorobenzaldehyde
YCR107W	3-hydroxybenzyl alcohol
YCR107W	3-hydroxybenzaldehyde
YCR107W	3-methylbenzyl alcohol
YCR107W	3-methylbenzaldehyde
YCR107W	4-isopropylbenzyl alcohol
YCR107W	p-cumic aldehyde
YCR107W	4-methylbenzyl alcohol
YCR107W	4-methylbenzaldehyde
YCR107W	benzyl alcohol
YCR107W	benzaldehyde
YDL243C	H+
YDL243C	NAD
YDL243C	NADH
YDL243C	3-chlorobenzyl alcohol
YDL243C	3-chlorobenzaldehyde
YDL243C	3-hydroxybenzyl alcohol
YDL243C	3-hydroxybenzaldehyde
YDL243C	3-methylbenzyl alcohol
YDL243C	3-methylbenzaldehyde
YDL243C	4-isopropylbenzyl alcohol
YDL243C	p-cumic aldehyde
YDL243C	4-methylbenzyl alcohol
YDL243C	4-methylbenzaldehyde
YDL243C	benzyl alcohol
YDL243C	benzaldehyde
YJR155W	H+
YJR155W	NAD
YJR155W	NADH
YJR155W	3-chlorobenzyl alcohol
YJR155W	3-chlorobenzaldehyde
YJR155W	3-hydroxybenzyl alcohol
YJR155W	3-hydroxybenzaldehyde
YJR155W	3-methylbenzyl alcohol
YJR155W	3-methylbenzaldehyde
YJR155W	4-isopropylbenzyl alcohol
YJR155W	p-cumic aldehyde
YJR155W	4-methylbenzyl alcohol
YJR155W	4-methylbenzaldehyde
YJR155W	benzyl alcohol
YJR155W	benzaldehyde
YNL331C	H+
YNL331C	NAD
YNL331C	NADH
YNL331C	3-chlorobenzyl alcohol
YNL331C	3-chlorobenzaldehyde
YNL331C	3-hydroxybenzyl alcohol
YNL331C	3-hydroxybenzaldehyde
YNL331C	3-methylbenzyl alcohol
YNL331C	3-methylbenzaldehyde
YNL331C	4-isopropylbenzyl alcohol
YNL331C	p-cumic aldehyde
YNL331C	4-methylbenzyl alcohol
YNL331C	4-methylbenzaldehyde
YNL331C	benzyl alcohol
YNL331C	benzaldehyde
YOL165C	H+
YOL165C	NAD
YOL165C	NADH
YOL165C	3-chlorobenzyl alcohol
YOL165C	3-chlorobenzaldehyde
YOL165C	3-hydroxybenzyl alcohol
YOL165C	3-hydroxybenzaldehyde
YOL165C	3-methylbenzyl alcohol
YOL165C	3-methylbenzaldehyde
YOL165C	4-isopropylbenzyl alcohol
YOL165C	p-cumic aldehyde
YOL165C	4-methylbenzyl alcohol
YOL165C	4-methylbenzaldehyde
YOL165C	benzyl alcohol
YOL165C	benzaldehyde
YPL088W	H+
YPL088W	NAD
YPL088W	NADH
YPL088W	3-chlorobenzyl alcohol
YPL088W	3-chlorobenzaldehyde
YPL088W	3-hydroxybenzyl alcohol
YPL088W	3-hydroxybenzaldehyde
YPL088W	3-methylbenzyl alcohol
YPL088W	3-methylbenzaldehyde
YPL088W	4-isopropylbenzyl alcohol
YPL088W	p-cumic aldehyde
YPL088W	4-methylbenzyl alcohol
YPL088W	4-methylbenzaldehyde
YPL088W	benzyl alcohol
YPL088W	benzaldehyde
YEL031W	H+
YEL031W	H2O
YEL031W	ADP
YEL031W	ATP
YEL031W	phosphate
YEL031W	Mn(2+)
YEL070W	H+
YEL070W	NAD
YEL070W	NADH
YEL070W	D-fructose
YEL070W	Mannitol
YNR073C	H+
YNR073C	NAD
YNR073C	NADH
YNR073C	D-fructose
YNR073C	Mannitol
YER010C	H+
YER010C	pyruvate
YER010C	carbon dioxide
YER010C	oxaloacetate
YER010C	4-hydroxy-4-methyl-2-oxoglutarate
YER042W	H2O
YER042W	TRX1
YER042W	TRX1 disulphide
YER042W	L-methionine
YER042W	L-methionine (S)-S-oxide
YER087W	ATP
YER087W	AMP
YER087W	diphosphate
YER087W	L-proline
YER087W	Pro-tRNA(Pro)
YER087W	tRNA(Pro)
YER163C	glutathione
YER163C	L-cysteinylglycine
YER163C	5-oxo-L-proline
YHL018W	H2O
YHL018W	4a-Hydroxytetrahydrobiopterin
YHL018W	Dihydrobiopterin
YHR008C	H+
YHR008C	oxygen
YHR008C	hydrogen peroxide
YHR008C	superoxide
YHR043C	H2O
YHR043C	phosphate
YHR043C	2-deoxy-D-glucose 6-phosphate
YHR043C	2-deoxy-D-glucose
YHR044C	H2O
YHR044C	phosphate
YHR044C	2-deoxy-D-glucose 6-phosphate
YHR044C	2-deoxy-D-glucose
YHR109W	H+
YHR109W	S-adenosyl-L-homocysteine
YHR109W	S-adenosyl-L-methionine
YHR109W	[cytochrome c]-L-lysine
YHR109W	[cytochrome c]-N6-methyl-L-lysine
YDR440W	H+
YDR440W	S-adenosyl-L-homocysteine
YDR440W	S-adenosyl-L-methionine
YDR440W	L-lysine-[histone]
YDR440W	N6-methyl-L-lysine-[histone]
YHR119W	H+
YHR119W	S-adenosyl-L-homocysteine
YHR119W	S-adenosyl-L-methionine
YHR119W	L-lysine-[histone]
YHR119W	N6-methyl-L-lysine-[histone]
YJL168C	H+
YJL168C	S-adenosyl-L-homocysteine
YJL168C	S-adenosyl-L-methionine
YJL168C	L-lysine-[histone]
YJL168C	N6-methyl-L-lysine-[histone]
YIL023C	Zn(2+)
YMR243C	Zn(2+)
YOR316C	Zn(2+)
YIL043C	H+
YIL043C	NAD
YIL043C	NADH
YIL043C	Ferricytochrome b5
YIL043C	Ferrocytochrome b5
YML125C	H+
YML125C	NAD
YML125C	NADH
YML125C	Ferricytochrome b5
YML125C	Ferrocytochrome b5
YKL150W	H+
YKL150W	NAD
YKL150W	NADH
YKL150W	Ferricytochrome b5
YKL150W	Ferrocytochrome b5
YIR036C	H+
YIR036C	NADP(+)
YIR036C	NADPH
YIR036C	(S)-benzoin
YIR036C	benzil
YIR038C	glutathione
YIR038C	RX
YIR038C	HX
YIR038C	R-S-glutathione
YKR076W	glutathione
YKR076W	glutathione disulfide
YKR076W	RX
YKR076W	HX
YKR076W	R-S-glutathione
YKR076W	dehydroascorbate
YKR076W	ascorbate
YMR251W	glutathione
YMR251W	RX
YMR251W	HX
YMR251W	R-S-glutathione
YLL060C	glutathione
YLL060C	RX
YLL060C	HX
YLL060C	R-S-glutathione
YKL069W	H2O
YKL069W	TRX1
YKL069W	TRX1 disulphide
YKL069W	L-methionine
YKL069W	L-Methionine S-oxide
YKL103C	H2O
YKL103C	L-glycine
YKL103C	L-alanine
YKL103C	L-leucine
YKL103C	Ala-Gly
YKL103C	Ala-Leu
YKL215C	H+
YKL215C	H2O
YKL215C	ADP
YKL215C	ATP
YKL215C	phosphate
YKL215C	L-glutamate
YKL215C	5-oxo-L-proline
YKL218C	ammonium
YKL218C	oxaloacetate
YKL218C	Threo-3-hydroxy-L-aspartate
YGR154C	glutathione
YGR154C	glutathione disulfide
YGR154C	RX
YGR154C	HX
YGR154C	R-S-glutathione
YGR154C	dehydroascorbate
YGR154C	ascorbate
YFL061W	H2O
YFL061W	urea
YFL061W	Cyanamide
YNL335W	H2O
YNL335W	urea
YNL335W	Cyanamide
YFL059W	H+
YFL059W	H2O
YFL059W	phosphate
YFL059W	L-glutamate
YFL059W	L-glutamine
YFL059W	pyridoxal 5'-phosphate
YFL059W	glyceraldehyde 3-phosphate
YFL059W	D-ribulose 5-phosphate
YNL333W	H+
YNL333W	H2O
YNL333W	phosphate
YNL333W	L-glutamate
YNL333W	L-glutamine
YNL333W	pyridoxal 5'-phosphate
YNL333W	glyceraldehyde 3-phosphate
YNL333W	D-ribulose 5-phosphate
YFR044C	H2O
YFR044C	L-cysteine
YFR044C	L-glycine
YFR044C	L-cysteinylglycine
YFR044C	R-S-Cysteinylglycine
YFR044C	S-Substituted L-cysteine
YDL120W	H+
YDL120W	H2O
YDL120W	oxygen
YDL120W	iron(2+)
YDL120W	iron(3+)
YDL219W	H+
YDL219W	H2O
YDL219W	L-glycine
YDL219W	tRNA(Tyr)
YDL219W	tRNA(Ala)
